CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     124MB / 3.59MB   0B / 0B       33
29bdf4609909   edge-broker           0.21%     134.6MiB / 15.63GiB   0.84%     129MB / 225MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     124MB / 3.75MB   0B / 0B       33
29bdf4609909   edge-broker           0.49%     134.6MiB / 15.63GiB   0.84%     129MB / 231MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     124MB / 3.75MB   0B / 0B       33
29bdf4609909   edge-broker           0.32%     134.6MiB / 15.63GiB   0.84%     129MB / 231MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     205.2MiB / 15.63GiB   1.28%     125MB / 3.76MB   0B / 0B       33
29bdf4609909   edge-broker           1.07%     134.6MiB / 15.63GiB   0.84%     130MB / 232MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.11%     205.2MiB / 15.63GiB   1.28%     126MB / 3.76MB   0B / 0B       33
29bdf4609909   edge-broker           1.05%     134.6MiB / 15.63GiB   0.84%     132MB / 233MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     128MB / 3.77MB   0B / 0B       33
29bdf4609909   edge-broker           1.16%     134.6MiB / 15.63GiB   0.84%     133MB / 234MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.06%     205.2MiB / 15.63GiB   1.28%     129MB / 3.77MB   0B / 0B       33
29bdf4609909   edge-broker           0.84%     133.3MiB / 15.63GiB   0.83%     134MB / 236MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     129MB / 3.77MB   0B / 0B       33
29bdf4609909   edge-broker           0.27%     133.3MiB / 15.63GiB   0.83%     134MB / 236MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     129MB / 3.77MB   0B / 0B       33
29bdf4609909   edge-broker           0.27%     133.3MiB / 15.63GiB   0.83%     134MB / 236MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     129MB / 3.77MB   0B / 0B       33
29bdf4609909   edge-broker           0.30%     133.3MiB / 15.63GiB   0.83%     134MB / 236MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     129MB / 3.77MB   0B / 0B       33
29bdf4609909   edge-broker           0.50%     133.3MiB / 15.63GiB   0.83%     134MB / 236MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     129MB / 3.77MB   0B / 0B       33
29bdf4609909   edge-broker           0.37%     133.3MiB / 15.63GiB   0.83%     134MB / 236MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   9.85%     205.2MiB / 15.63GiB   1.28%     129MB / 3.94MB   0B / 0B       33
29bdf4609909   edge-broker           0.54%     133.3MiB / 15.63GiB   0.83%     135MB / 236MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     205.2MiB / 15.63GiB   1.28%     131MB / 3.94MB   0B / 0B       33
29bdf4609909   edge-broker           0.66%     133.3MiB / 15.63GiB   0.83%     136MB / 243MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     205.2MiB / 15.63GiB   1.28%     132MB / 3.95MB   0B / 0B       33
29bdf4609909   edge-broker           0.98%     133.3MiB / 15.63GiB   0.83%     138MB / 244MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.08%     205.2MiB / 15.63GiB   1.28%     134MB / 3.95MB   0B / 0B       33
29bdf4609909   edge-broker           0.56%     134.7MiB / 15.63GiB   0.84%     139MB / 246MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     134MB / 3.95MB   0B / 0B       33
29bdf4609909   edge-broker           1.63%     134.9MiB / 15.63GiB   0.84%     140MB / 246MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     134MB / 3.95MB   0B / 0B       33
29bdf4609909   edge-broker           0.37%     134.9MiB / 15.63GiB   0.84%     140MB / 246MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     134MB / 3.95MB   0B / 0B       33
29bdf4609909   edge-broker           0.41%     135.2MiB / 15.63GiB   0.84%     140MB / 246MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     134MB / 3.95MB   0B / 0B       33
29bdf4609909   edge-broker           0.61%     134.6MiB / 15.63GiB   0.84%     140MB / 246MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     134MB / 3.95MB   0B / 0B       33
29bdf4609909   edge-broker           0.42%     133.7MiB / 15.63GiB   0.84%     140MB / 246MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.08%     205.2MiB / 15.63GiB   1.28%     134MB / 3.96MB   0B / 0B       33
29bdf4609909   edge-broker           1.03%     133.6MiB / 15.63GiB   0.83%     140MB / 247MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.11%     205.2MiB / 15.63GiB   1.28%     136MB / 3.96MB   0B / 0B       33
29bdf4609909   edge-broker           0.81%     134.7MiB / 15.63GiB   0.84%     142MB / 248MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     205.2MiB / 15.63GiB   1.28%     137MB / 3.97MB   0B / 0B       33
29bdf4609909   edge-broker           0.75%     135MiB / 15.63GiB     0.84%     143MB / 249MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.15%     205.2MiB / 15.63GiB   1.28%     139MB / 4.14MB   0B / 0B       33
29bdf4609909   edge-broker           0.91%     134.1MiB / 15.63GiB   0.84%     144MB / 256MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     139MB / 4.14MB   0B / 0B       33
29bdf4609909   edge-broker           0.46%     134.1MiB / 15.63GiB   0.84%     145MB / 257MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     139MB / 4.14MB   0B / 0B       33
29bdf4609909   edge-broker           0.31%     134.1MiB / 15.63GiB   0.84%     145MB / 257MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     139MB / 4.14MB   0B / 0B       33
29bdf4609909   edge-broker           0.55%     133.9MiB / 15.63GiB   0.84%     145MB / 257MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     139MB / 4.14MB   0B / 0B       33
29bdf4609909   edge-broker           0.37%     133.9MiB / 15.63GiB   0.84%     145MB / 257MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     139MB / 4.14MB   0B / 0B       33
29bdf4609909   edge-broker           0.51%     133.9MiB / 15.63GiB   0.84%     145MB / 257MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     139MB / 4.14MB   0B / 0B       33
29bdf4609909   edge-broker           0.59%     133.7MiB / 15.63GiB   0.84%     145MB / 257MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     205.2MiB / 15.63GiB   1.28%     141MB / 4.15MB   0B / 0B       33
29bdf4609909   edge-broker           0.81%     134.3MiB / 15.63GiB   0.84%     146MB / 258MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.08%     205.2MiB / 15.63GiB   1.28%     142MB / 4.15MB   0B / 0B       33
29bdf4609909   edge-broker           0.70%     134.1MiB / 15.63GiB   0.84%     148MB / 259MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.13%     205.2MiB / 15.63GiB   1.28%     144MB / 4.16MB   0B / 0B       33
29bdf4609909   edge-broker           0.80%     134.2MiB / 15.63GiB   0.84%     149MB / 261MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     144MB / 4.16MB   0B / 0B       33
29bdf4609909   edge-broker           0.36%     135.3MiB / 15.63GiB   0.85%     150MB / 262MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     144MB / 4.33MB   0B / 0B       33
29bdf4609909   edge-broker           0.60%     135.5MiB / 15.63GiB   0.85%     150MB / 267MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     144MB / 4.33MB   0B / 0B       33
29bdf4609909   edge-broker           0.45%     135.5MiB / 15.63GiB   0.85%     150MB / 267MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     144MB / 4.33MB   0B / 0B       33
29bdf4609909   edge-broker           0.62%     135.1MiB / 15.63GiB   0.84%     150MB / 267MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     144MB / 4.33MB   0B / 0B       33
29bdf4609909   edge-broker           0.35%     134.7MiB / 15.63GiB   0.84%     150MB / 267MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     205.7MiB / 15.63GiB   1.29%     144MB / 4.33MB   0B / 0B       33
29bdf4609909   edge-broker           0.62%     134.7MiB / 15.63GiB   0.84%     150MB / 267MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.10%     205.7MiB / 15.63GiB   1.29%     145MB / 4.33MB   0B / 0B       33
29bdf4609909   edge-broker           0.76%     134.8MiB / 15.63GiB   0.84%     151MB / 268MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.06%     205.7MiB / 15.63GiB   1.29%     147MB / 4.34MB   0B / 0B       33
29bdf4609909   edge-broker           0.94%     135MiB / 15.63GiB     0.84%     153MB / 269MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.16%     205.7MiB / 15.63GiB   1.29%     148MB / 4.34MB   0B / 0B       33
29bdf4609909   edge-broker           0.71%     135.6MiB / 15.63GiB   0.85%     154MB / 271MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.06%     205.7MiB / 15.63GiB   1.29%     149MB / 4.35MB   0B / 0B       33
29bdf4609909   edge-broker           0.69%     135MiB / 15.63GiB     0.84%     156MB / 272MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     150MB / 4.35MB   0B / 0B       33
29bdf4609909   edge-broker           0.47%     135MiB / 15.63GiB     0.84%     156MB / 272MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     150MB / 4.35MB   0B / 0B       33
29bdf4609909   edge-broker           0.45%     135MiB / 15.63GiB     0.84%     156MB / 272MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     150MB / 4.51MB   0B / 0B       33
29bdf4609909   edge-broker           0.59%     135MiB / 15.63GiB     0.84%     156MB / 277MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     150MB / 4.51MB   0B / 0B       33
29bdf4609909   edge-broker           0.32%     135MiB / 15.63GiB     0.84%     156MB / 277MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     150MB / 4.51MB   0B / 0B       33
29bdf4609909   edge-broker           0.66%     134.3MiB / 15.63GiB   0.84%     156MB / 277MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     205.7MiB / 15.63GiB   1.29%     150MB / 4.51MB   0B / 0B       33
29bdf4609909   edge-broker           0.74%     134MiB / 15.63GiB     0.84%     156MB / 278MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.05%     205.7MiB / 15.63GiB   1.29%     152MB / 4.52MB   0B / 0B       33
29bdf4609909   edge-broker           0.84%     134MiB / 15.63GiB     0.84%     158MB / 279MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     205.7MiB / 15.63GiB   1.29%     153MB / 4.52MB   0B / 0B       33
29bdf4609909   edge-broker           0.87%     135MiB / 15.63GiB     0.84%     159MB / 281MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     205.7MiB / 15.63GiB   1.29%     154MB / 4.53MB   0B / 0B       33
29bdf4609909   edge-broker           0.89%     137.7MiB / 15.63GiB   0.86%     161MB / 282MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     155MB / 4.53MB   0B / 0B       33
29bdf4609909   edge-broker           0.34%     138.2MiB / 15.63GiB   0.86%     161MB / 283MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     155MB / 4.53MB   0B / 0B       33
29bdf4609909   edge-broker           0.61%     135.7MiB / 15.63GiB   0.85%     161MB / 283MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     155MB / 4.53MB   0B / 0B       33
29bdf4609909   edge-broker           0.45%     135.6MiB / 15.63GiB   0.85%     161MB / 283MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     155MB / 4.53MB   0B / 0B       33
29bdf4609909   edge-broker           0.68%     134MiB / 15.63GiB     0.84%     161MB / 283MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   16.48%    205.7MiB / 15.63GiB   1.29%     155MB / 4.7MB   0B / 0B       33
29bdf4609909   edge-broker           0.89%     133.7MiB / 15.63GiB   0.84%     161MB / 288MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     205.7MiB / 15.63GiB   1.29%     155MB / 4.7MB   0B / 0B       33
29bdf4609909   edge-broker           0.74%     133.8MiB / 15.63GiB   0.84%     162MB / 288MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.08%     205.7MiB / 15.63GiB   1.29%     156MB / 4.7MB   0B / 0B       33
29bdf4609909   edge-broker           1.36%     133.6MiB / 15.63GiB   0.83%     163MB / 290MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.11%     205.7MiB / 15.63GiB   1.29%     158MB / 4.71MB   0B / 0B       33
29bdf4609909   edge-broker           1.15%     134.3MiB / 15.63GiB   0.84%     164MB / 291MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.08%     205.7MiB / 15.63GiB   1.29%     159MB / 4.72MB   0B / 0B       33
29bdf4609909   edge-broker           1.30%     136.9MiB / 15.63GiB   0.86%     166MB / 292MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.72MB   0B / 0B       33
29bdf4609909   edge-broker           0.43%     138.4MiB / 15.63GiB   0.86%     167MB / 293MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.72MB   0B / 0B       33
29bdf4609909   edge-broker           0.62%     138.5MiB / 15.63GiB   0.87%     167MB / 293MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.72MB   0B / 0B       33
29bdf4609909   edge-broker           0.44%     138.5MiB / 15.63GiB   0.86%     167MB / 293MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.72MB   0B / 0B       33
29bdf4609909   edge-broker           0.72%     137.6MiB / 15.63GiB   0.86%     167MB / 293MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.72MB   0B / 0B       33
29bdf4609909   edge-broker           0.49%     136MiB / 15.63GiB     0.85%     167MB / 293MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.72MB   0B / 0B       33
29bdf4609909   edge-broker           0.86%     135.8MiB / 15.63GiB   0.85%     167MB / 293MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.72MB   0B / 0B       33
29bdf4609909   edge-broker           0.71%     134.3MiB / 15.63GiB   0.84%     167MB / 293MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.83%     134.2MiB / 15.63GiB   0.84%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.46%     133.6MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.40%     133.6MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.28%     133.6MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.28%     133.6MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.26%     133.6MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.61%     133.5MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.28%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
29bdf4609909   edge-broker           0.72%     133.4MiB / 15.63GiB   0.83%     167MB / 297MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.7MiB / 15.63GiB   1.29%     160MB / 4.88MB   0B / 0B       33
